2024-08-06T01:57:34.058427112Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T01:57:34.058327Z"}
2024-08-06T01:57:34.058447008Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T01:57:34.058384Z"}
2024-08-06T01:58:02.777730247Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T01:58:02.777578Z"}
2024-08-06T01:58:02.777789911Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T01:58:02.777629Z"}
2024-08-06T01:58:02.777800060Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T01:58:02.777648Z"}
2024-08-06T01:59:46.330483147Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T01:59:46.330341Z"}
2024-08-06T01:59:46.330518331Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T01:59:46.330395Z"}
2024-08-06T01:59:46.330525244Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T01:59:46.330416Z"}
2024-08-06T02:01:08.147689934Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:01:08.147554Z"}
2024-08-06T02:01:08.147714761Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:01:08.147601Z"}
2024-08-06T02:01:08.147719400Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:01:08.147612Z"}
