2024-08-06T02:13:39.341937949Z {"component":"virt-handler","level":"info","msg":"Starting a device plugin for device: vhost-net","pos":"device_controller.go:58","timestamp":"2024-08-06T02:13:39.341850Z"}
2024-08-06T02:13:39.341960201Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:13:39.341904Z"}
2024-08-06T02:13:39.341969139Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:13:39.341929Z"}
2024-08-06T02:13:39.341991231Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:13:39.341950Z"}
2024-08-06T02:13:39.342081443Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:13:39.342007Z"}
2024-08-06T02:13:39.342090681Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:13:39.341985Z"}
2024-08-06T02:13:39.342109807Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:13:39.342038Z"}
2024-08-06T02:13:39.342185752Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:13:39.341975Z"}
2024-08-06T02:13:39.342194960Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:13:39.342076Z"}
2024-08-06T02:13:39.342199649Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:13:39.342052Z"}
2024-08-06T02:13:39.342204598Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:13:39.342090Z"}
2024-08-06T02:13:39.342213796Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:13:39.342095Z"}
2024-08-06T02:13:39.342243282Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:13:39.342054Z"}
2024-08-06T02:13:39.342630962Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:13:39.342379Z"}
2024-08-06T02:13:39.342672531Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:13:39.342462Z"}
2024-08-06T02:13:39.347205266Z {"component":"virt-handler","level":"info","msg":"kvm device plugin started","pos":"generic_device.go:156","timestamp":"2024-08-06T02:13:39.347039Z"}
2024-08-06T02:13:39.347253538Z {"component":"virt-handler","level":"info","msg":"tun device plugin started","pos":"generic_device.go:156","timestamp":"2024-08-06T02:13:39.347078Z"}
2024-08-06T02:13:39.347392483Z {"component":"virt-handler","level":"info","msg":"device '/dev/net/tun' is present.","pos":"generic_device.go:300","timestamp":"2024-08-06T02:13:39.347280Z"}
2024-08-06T02:13:39.347415267Z {"component":"virt-handler","level":"info","msg":"device '/dev/kvm' is present.","pos":"generic_device.go:300","timestamp":"2024-08-06T02:13:39.347281Z"}
2024-08-06T02:13:39.425018272Z {"component":"virt-handler","level":"info","msg":"vhost-net device plugin started","pos":"generic_device.go:156","timestamp":"2024-08-06T02:13:39.424876Z"}
2024-08-06T02:13:39.425198045Z {"component":"virt-handler","level":"info","msg":"device '/dev/vhost-net' is present.","pos":"generic_device.go:300","timestamp":"2024-08-06T02:13:39.425076Z"}
2024-08-06T02:13:39.430220124Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:13:39.430130Z"}
2024-08-06T02:13:39.430258236Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:13:39.430179Z"}
2024-08-06T02:13:39.430278515Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:13:39.430206Z"}
2024-08-06T02:13:39.525221007Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:13:39.525062Z"}
2024-08-06T02:13:39.525244712Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:13:39.525115Z"}
2024-08-06T02:13:39.525248619Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:13:39.525134Z"}
2024-08-06T02:14:07.218259424Z W0806 02:14:07.218121   12854 client_config.go:618] Neither --kubeconfig nor --master was specified.  Using the inClusterConfig.  This might not work.
2024-08-06T02:14:12.313312337Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '27734'","pos":"configuration.go:363","timestamp":"2024-08-06T02:14:12.313189Z"}
2024-08-06T02:14:12.313339909Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:14:12.313247Z"}
2024-08-06T02:14:12.313345239Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:14:12.313269Z"}
2024-08-06T02:14:12.313364886Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:14:12.313286Z"}
2024-08-06T02:14:12.313407857Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:14:12.313305Z"}
